temp, val
0.000000, 0.000000
0.150000, 0.000000
0.300000, 0.000000
0.450000, 0.000000
0.600000, 0.000000
0.750000, 0.000000
0.900000, 0.000000
1.050000, 0.000000
1.200000, 0.000000
1.350000, 0.000000
1.500000, 0.000000
1.650000, 0.000000
1.800000, 0.000000
1.950000, 0.000000
2.100000, 0.000000
2.250000, 0.000000
2.400000, 0.000000
2.550000, 0.000000
2.700000, 0.000000
2.850000, 0.000000
3.000000, 0.000000
3.150000, 0.000000
3.300000, 0.000000
3.450000, 0.000000
3.600000, 0.000000
3.750000, 0.000000
3.900000, 0.000000
4.050000, 0.000000
4.200000, 0.000000
4.350000, 0.000000
4.500000, 0.000000
4.650000, 0.000000
4.800000, 0.000000
4.950000, 0.000000
5.100000, 0.000000
5.250000, 0.000000
5.400000, 0.000000
5.550000, 0.000000
5.700000, 0.000000
5.850000, 0.000000
6.000000, 0.000000
6.150000, 0.000000
6.300000, 0.000000
6.450000, 0.000000
6.600000, 0.000000
6.750000, 0.000000
6.900000, 0.000000
7.050000, 0.000000
7.200000, 0.000000
7.350000, 0.000000
7.500000, 0.000000
7.650000, 0.000000
7.800000, 0.000000
7.950000, 0.000000
8.100000, 0.000000
8.250000, 0.000000
8.400000, 0.000000
8.550000, 0.000000
8.700000, 0.000000
8.850000, 0.000000
9.000000, 0.000000
9.150000, 0.000000
9.300000, 0.000000
9.450000, 0.000000
9.600000, 0.000000
9.750000, 0.000000
9.900000, 0.000000
10.050000, 0.000000
10.200000, 0.000000
10.350000, 0.000000
10.500000, 0.000000
10.650000, 0.000000
10.800000, 0.000000
10.950000, 0.000000
11.100000, 0.000000
11.250000, 0.000000
11.400000, 0.000000
11.550000, 0.000000
11.700000, 0.000000
11.850000, 0.000000
12.000000, 0.000000
12.150000, 0.000000
12.300000, 0.000000
12.450000, 0.000000
12.600000, 0.000000
12.750000, 0.000000
12.900000, 0.000000
13.050000, 0.000000
13.200000, 0.000000
13.350000, 0.000000
13.500000, 0.000000
13.650000, 0.000000
13.800000, 0.000000
13.950000, 0.000000
14.100000, 0.000000
14.250000, 0.000000
14.400000, 0.000000
14.550000, 0.000000
14.700000, 0.000000
14.850000, 0.000000
15.000000, 0.000000
15.150000, 0.000000
15.300000, 0.000000
15.450000, 0.000000
15.600000, 0.000000
15.750000, 0.000000
15.900000, 0.000000
16.050000, 0.000000
16.200000, 0.000000
16.350000, 0.000000
16.500000, 0.000000
16.650000, 0.000000
16.800000, 0.000000
16.950000, 0.000000
17.100000, 0.000000
17.250000, 0.000000
17.400000, 0.000000
17.550000, 0.000000
17.700000, 0.000000
17.850000, 0.000000
18.000000, 0.000000
